backdoor,avg,max,min,variance,std_dev
237,0.8004166666666667,0.8008333333333335,0.8001666666666667,4.0277777777796656e-08,0.00020069324297991863
238,0.8009499999999999,0.8013333333333333,0.8004999999999999,7.250000000001957e-08,0.00026925824035676154
239,0.8016833333333333,0.8023333333333333,0.8013333333333333,6.91666666666581e-08,0.00026299556396764203
240,0.8007666666666667,0.8011666666666667,0.8003333333333333,8.444444444443769e-08,0.00029059326290269995
241,0.7996,0.7998333333333333,0.7991666666666666,5.6666666666677874e-08,0.0002380476142847852
242,0.7995666666666666,0.8,0.7991666666666667,5.6666666666657155e-08,0.0002380476142847417
243,0.7995166666666667,0.7998333333333333,0.7991666666666666,4.6944444444445946e-08,0.00021666666666667013
244,0.7998000000000001,0.8004999999999999,0.7993333333333335,8.777777777775549e-08,0.00029627314724381534
245,0.7982166666666668,0.7985,0.7978333333333334,2.805555555554938e-08,0.00016749792701866307
246,0.7996333333333333,0.7998333333333333,0.7993333333333332,2.6666666666658574e-08,0.00016329931618552042
247,0.7998,0.8001666666666667,0.7991666666666667,1.0444444444445697e-07,0.000323178657161108
248,0.7984333333333332,0.7986666666666667,0.7981666666666667,3.4444444444446476e-08,0.00018559214542767288
249,0.7989833333333334,0.7993333333333332,0.7986666666666666,3.583333333332655e-08,0.0001892969448599912
250,0.7970666666666666,0.7976666666666666,0.7968333333333332,5.666666666667565e-08,0.00023804761428478053
251,0.7953833333333333,0.7956666666666667,0.7951666666666666,3.3611111111109634e-08,0.0001833333333333293
252,0.7942333333333333,0.7948333333333333,0.7938333333333333,1.1777777777778587e-07,0.00034318767136624516
253,0.7929,0.7935,0.7923333333333333,1.2333333333331877e-07,0.0003511884584284039
254,0.7945166666666668,0.7949999999999999,0.7941666666666667,5.805555555554166e-08,0.0002409472049133205
255,0.7954166666666667,0.7958333333333333,0.795,9.583333333330114e-08,0.0003095695936833932
256,0.7945833333333334,0.7949999999999999,0.7941666666666667,6.250000000000103e-08,0.00025000000000000207
257,0.7929166666666667,0.7933333333333333,0.7925,6.249999999999548e-08,0.00024999999999999095
258,0.7920833333333333,0.7925,0.7916666666666666,9.583333333331964e-08,0.00030956959368342305
259,0.7922666666666667,0.7926666666666666,0.7915000000000001,9.555555555553824e-08,0.0003091206165164955
260,0.7948666666666668,0.7953333333333334,0.7943333333333334,9.888888888889228e-08,0.00031446603773522554
261,0.7948666666666666,0.795,0.7946666666666666,1.555555555555139e-08,0.00012472191289244802
262,0.7950333333333333,0.7953333333333334,0.7946666666666666,4.333333333334451e-08,0.0002081665999466401
263,0.7936333333333334,0.794,0.7933333333333333,3.222222222222178e-08,0.0001795054935711489
264,0.7926,0.7929999999999999,0.792,1.3444444444441485e-07,0.0003666666666666263
265,0.7916833333333334,0.792,0.7911666666666666,6.361111111113782e-08,0.0002522124325070789
266,0.7910666666666667,0.7913333333333333,0.7908333333333333,2.3333333333331153e-08,0.00015275252316518753
267,0.7909833333333334,0.7914999999999999,0.7906666666666666,5.8055555555546835e-08,0.00024094720491333124
268,0.7932666666666667,0.7935000000000001,0.7929999999999999,2.8888888888892888e-08,0.00016996731711977126
269,0.7939166666666667,0.7941666666666667,0.7938333333333333,1.2499999999993549e-08,0.00011180339887496064
270,0.79175,0.7918333333333334,0.7916666666666666,6.944444444446616e-09,8.333333333334635e-05
271,0.7902166666666666,0.7904999999999999,0.7899999999999998,2.2499999999991347e-08,0.00014999999999997115
272,0.7907166666666667,0.791,0.7904999999999999,2.805555555556381e-08,0.00016749792701870614
273,0.7899666666666667,0.7906666666666666,0.7895,9.33333333333298e-08,0.00030550504633038356
274,0.7895333333333333,0.7898333333333334,0.7893333333333332,2.1111111111122003e-08,0.00014529663145139326
275,0.7889333333333333,0.7893333333333332,0.7884999999999999,6.77777777777806e-08,0.0002603416558635606
276,0.7880833333333334,0.7885,0.7876666666666666,5.1388888888890525e-08,0.00022669117514559432
277,0.7856500000000001,0.7858333333333334,0.7855,1.9166666666665035e-08,0.0001384437310486287
278,0.7845666666666666,0.7848333333333334,0.7843333333333333,2.3333333333335597e-08,0.00015275252316520208
279,0.7831833333333333,0.7835000000000001,0.7828333333333333,3.5833333333350244e-08,0.0001892969448600538
280,0.7848999999999999,0.7859999999999999,0.7838333333333333,3.455555555555416e-07,0.0005878397362849348
281,0.7854666666666668,0.786,0.7849999999999999,8.777777777778213e-08,0.00029627314724386033
282,0.7838833333333333,0.7841666666666667,0.7835000000000001,5.0277777777760045e-08,0.00022422706745118897
283,0.7837166666666667,0.7838333333333335,0.7835000000000001,1.6944444444448483e-08,0.0001301708279317931
284,0.78475,0.7849999999999999,0.7845,2.9166666666658395e-08,0.00017078251276596908
285,0.7813333333333333,0.7816666666666666,0.7811666666666666,2.222222222222103e-08,0.000149071198499982
286,0.7824333333333333,0.7829999999999999,0.7819999999999999,7.888888888888706e-08,0.0002808716591058754
287,0.7829000000000002,0.7831666666666667,0.7826666666666668,1.7777777777774604e-08,0.00013333333333332144
288,0.7808500000000002,0.781,0.7806666666666666,1.3611111111116256e-08,0.00011666666666668872
289,0.7808833333333334,0.781,0.7806666666666666,1.6944444444450336e-08,0.0001301708279318002
290,0.7804500000000001,0.7809999999999999,0.7801666666666667,7.249999999998624e-08,0.00026925824035669963
291,0.7805833333333335,0.7808333333333335,0.7801666666666667,5.694444444444855e-08,0.00023863035105461448
292,0.7799166666666667,0.7803333333333333,0.7796666666666667,4.583333333332323e-08,0.00021408720964439523
293,0.7802166666666667,0.7804999999999999,0.7798333333333333,3.361111111110815e-08,0.00018333333333332526
294,0.7797000000000001,0.7803333333333333,0.7790000000000001,1.2111111111108444e-07,0.0003480102169636467
295,0.7781833333333333,0.7783333333333334,0.778,1.9166666666669105e-08,0.0001384437310486434
296,0.77835,0.7785,0.7781666666666667,1.9166666666658e-08,0.00013844373104860327
297,0.7759833333333332,0.7765,0.7756666666666667,6.361111111111115e-08,0.000252212432507026
298,0.77545,0.7758333333333334,0.775,7.805555555557129e-08,0.0002793842435706983
299,0.7774666666666665,0.7776666666666665,0.7771666666666667,2.6666666666651914e-08,0.00016329931618550003
300,0.7766333333333334,0.7768333333333335,0.7763333333333333,2.1111111111122003e-08,0.00014529663145139326
301,0.7754833333333331,0.7758333333333333,0.7751666666666666,5.250000000000583e-08,0.00022912878474780474
302,0.7767833333333334,0.7771666666666667,0.7765,5.027777777778816e-08,0.00022422706745125166
